customer_id,age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
CUST126172,46,Female,Married,Graduate,88984.9,Private,9.9,SME,Family,3371.84,5,4,1624.46,1291.09,6153.36,12841.26,5463.39,No,0.0,560,14957.95,1013.97,Education EMI,90981.59,31,Eligible,27622.37
CUST403054,46,Female,Single,Post Graduate,37866.19,Private,12.2,MNC,Rented,8011.73,2,0,0.0,0.0,1622.19,2854.09,1038.63,No,0.0,577,97233.5,27730.13,E-commerce Shopping EMI,92631.59,20,Eligible,11658.58
CUST274187,48,Female,Single,Graduate,55827.45,Private,13.6,Startup,Rented,11734.25,6,5,6993.65,5762.71,3877.79,12864.1,4022.91,Yes,11889.64,538,6661.95,2050.11,Education EMI,432394.06,48,Eligible,500.0
CUST181921,60,Female,Single,Graduate,47004.31,Self-employed,17.6,Not Applicable,Own,0.0,2,1,572.44,11580.6,2979.88,4000.65,3753.55,Yes,13579.38,437,39782.95,8689.09,Education EMI,260711.95,36,High_Risk,3945.66
CUST343642,33,Male,Married,Graduate,48617.29,Private,6.3,SME,Rented,8948.86,5,4,5799.15,0.0,3385.72,9753.27,4606.95,Yes,13651.01,463,7581.35,471.23,Education EMI,269895.41,23,Not_Eligible,910.92
CUST382708,36,Male,Single,Graduate,29315.65,Private,6.8,Public Sector,Rented,8732.21,5,3,7327.41,0.0,2122.4,9979.08,652.56,No,0.0,636,34702.88,3515.37,Personal Loan EMI,327862.23,36,Not_Eligible,500.0
CUST338111,51,Female,Married,Post Graduate,75955.42,Government,13.6,MNC,Rented,14873.38,1,0,0.0,0.0,1949.12,2359.16,6977.94,No,0.0,666,10003.09,3226.21,E-commerce Shopping EMI,98199.5,7,Eligible,25767.94
CUST306714,59,Male,Single,Post Graduate,60689.49,Private,20.9,SME,Own,0.0,1,0,0.0,0.0,1557.79,2364.51,3911.61,No,0.0,708,19439.49,3261.45,Vehicle EMI,474035.58,68,Eligible,26582.4
CUST184620,51,Female,Married,High School,27551.76,Self-employed,16.0,Not Applicable,Rented,8114.83,3,1,6400.82,13916.45,1912.08,8877.89,1079.71,No,0.0,696,27045.08,9681.55,Personal Loan EMI,986746.48,49,Eligible,500.0
CUST336720,47,Male,Single,Professional,47282.75,Private,13.8,Public Sector,Rented,5849.52,4,3,5886.28,744.47,1991.09,9411.25,4138.09,Yes,5213.59,617,52497.71,20141.51,E-commerce Shopping EMI,126586.19,17,High_Risk,7231.39
CUST130442,55,Male,Married,Graduate,84560.54,Private,23.7,MNC,Rented,21912.02,2,1,7729.49,9562.74,3498.44,3688.49,8230.28,No,0.0,764,24811.31,7101.01,Home Appliances EMI,283670.77,10,Not_Eligible,17446.27
CUST412175,35,Female,Married,High School,77171.48,Private,10.0,MNC,Rented,9666.17,6,5,3118.38,0.0,5443.29,12282.01,3684.17,Yes,5674.38,850,19961.66,5840.02,E-commerce Shopping EMI,85610.67,15,Eligible,21174.58
CUST411488,58,Female,Married,Graduate,83635.77,Private,20.4,MNC,Rented,12280.39,5,4,4357.59,1357.81,3236.48,9362.31,6057.99,No,0.0,652,11459.26,3982.92,E-commerce Shopping EMI,85298.63,5,Eligible,24507.72
CUST479187,36,Male,Single,Post Graduate,25613.65,Private,7.7,MNC,Family,414.24,3,1,300.72,0.0,1619.78,5523.37,1197.74,No,0.0,607,156577.74,59913.04,Vehicle EMI,510442.15,37,Not_Eligible,8129.29
CUST463246,44,Female,Single,Post Graduate,109277.86,Private,21.7,Public Sector,Own,0.0,6,4,1801.28,9971.5,6123.06,14420.49,8948.59,No,0.0,664,13706.63,5067.41,Education EMI,327501.74,6,High_Risk,37414.14
CUST193318,60,Male,Single,Post Graduate,165867.97,Self-employed,18.5,Not Applicable,Family,499.38,3,1,3723.67,8718.22,4226.91,7144.7,11881.7,No,0.0,597,13508.73,5013.35,Personal Loan EMI,560548.49,53,Eligible,50000.0
CUST272937,53,Male,Married,Graduate,101861.43,Self-employed,14.2,Not Applicable,Family,3610.69,4,2,5283.06,10074.37,4759.88,9253.48,2531.59,Yes,18182.89,713,88442.25,6288.14,Education EMI,475478.41,11,Not_Eligible,24993.3
CUST371803,30,Male,Married,High School,56730.25,Private,1.3,SME,Rented,9685.08,1,0,0.0,0.0,3307.36,2000.0,3753.78,No,0.0,728,6243.37,2436.08,Vehicle EMI,857861.5,19,Not_Eligible,22576.25
CUST348794,50,Male,Single,High School,85095.45,Self-employed,18.7,Not Applicable,Rented,10607.67,1,0,0.0,0.0,6665.99,3012.4,6116.05,Yes,6160.5,681,58090.4,20983.16,E-commerce Shopping EMI,115616.52,24,Eligible,28119.77
CUST147430,26,Female,Married,Graduate,54478.23,Private,5.0,MNC,Family,2551.59,5,4,4770.07,0.0,2309.87,10390.84,3834.7,Yes,9620.97,627,43264.0,11512.94,Education EMI,319130.43,18,Not_Eligible,9473.64
CUST298493,33,Female,Single,Post Graduate,26072.72,Private,8.2,Public Sector,Own,0.0,6,5,4635.35,0.0,1664.14,12481.39,2394.29,Yes,7780.17,536,28031.27,4067.81,E-commerce Shopping EMI,150670.42,14,Eligible,500.0
CUST352675,30,Male,Married,Post Graduate,52241.41,Private,4.0,Public Sector,Rented,7841.68,3,2,5479.64,0.0,1748.74,5275.0,2698.22,Yes,7877.06,653,17088.6,4930.04,Personal Loan EMI,522945.8,17,Not_Eligible,10364.31
CUST322487,45,Female,Single,High School,67775.1,Private,11.1,SME,Family,543.53,2,1,6588.87,9776.33,3764.31,2112.74,2385.38,No,0.0,643,14963.83,3789.65,Personal Loan EMI,410103.9,20,Eligible,21916.75
CUST424836,55,Male,Married,Graduate,85015.45,Private,16.7,Public Sector,Own,0.0,6,4,252.34,4557.8,1759.81,12057.67,6453.22,Yes,10050.18,747,29874.67,11701.83,Personal Loan EMI,731713.77,51,Eligible,25094.21
CUST243912,54,Male,Married,Graduate,30539.33,Government,12.6,MNC,Own,0.0,3,1,7183.96,347.2,1320.53,6880.07,3045.85,No,0.0,646,24722.93,4580.35,Vehicle EMI,1323935.6,21,Not_Eligible,5667.71
CUST178894,36,Male,Single,Professional,78601.14,Government,5.1,MNC,Rented,16004.96,2,1,2891.69,0.0,6183.9,6694.87,5740.24,Yes,19593.18,380,51016.72,20249.49,Education EMI,247856.24,7,Not_Eligible,7646.33
CUST162258,32,Female,Married,Post Graduate,80411.1,Government,8.1,Public Sector,Own,0.0,6,4,1422.6,0.0,1846.26,14159.03,4302.92,Yes,10306.43,673,27645.3,7754.21,Vehicle EMI,1354442.47,70,High_Risk,23125.61
CUST400731,29,Female,Married,Post Graduate,94727.75,Private,0.0,SME,Family,3659.16,4,3,327.41,0.0,3159.17,7447.68,7394.19,No,0.0,648,22032.86,4780.74,Personal Loan EMI,710916.53,13,High_Risk,39315.05
CUST320447,26,Male,Married,Graduate,22434.72,Self-employed,1.9,Not Applicable,Family,745.24,1,0,0.0,0.0,601.7,2018.72,932.02,No,0.0,594,13444.16,2088.75,Education EMI,52499.71,18,Eligible,9037.25
CUST484858,44,Female,Single,Professional,94787.26,Private,17.6,MNC,Own,0.0,3,2,7235.49,3215.75,5661.35,3118.64,6877.01,No,0.0,679,10009.75,879.54,Vehicle EMI,1079740.49,73,Eligible,36761.87
CUST137184,59,Female,Married,Graduate,66532.05,Self-employed,22.4,Not Applicable,Family,1893.68,5,4,6776.14,4975.22,4933.15,8275.12,3301.11,Yes,19131.03,750,9638.9,2925.11,Vehicle EMI,339410.6,53,Eligible,7899.5
CUST376073,38,Female,Single,Professional,85513.11,Government,7.5,SME,Own,0.0,5,3,3846.66,0.0,5906.67,10314.68,7216.82,No,0.0,674,8068.58,1759.37,Personal Loan EMI,62837.44,43,Eligible,29421.04
CUST116670,28,Female,Married,Graduate,29460.92,Private,0.6,Startup,Family,240.44,2,1,698.14,0.0,1084.24,4923.95,1373.59,No,0.0,719,116321.03,27968.75,Home Appliances EMI,244056.99,18,High_Risk,11124.14
CUST153488,39,Male,Single,Graduate,33656.52,Private,9.7,SME,Rented,6747.65,6,5,6825.42,0.0,1319.5,15231.04,873.28,No,0.0,641,25525.79,7986.38,E-commerce Shopping EMI,65749.25,18,Not_Eligible,1327.3
CUST330998,25,Female,Married,Post Graduate,41607.15,Government,0.0,Startup,Family,322.81,6,5,6346.18,0.0,1329.42,12684.92,2972.26,Yes,4777.85,480,5390.64,702.43,Home Appliances EMI,136461.1,16,High_Risk,5230.78
CUST295132,33,Female,Married,High School,53186.06,Private,6.3,SME,Rented,13700.62,1,0,0.0,0.0,1689.92,2584.5,5138.56,Yes,3965.54,644,71747.67,20827.89,Education EMI,313111.07,32,Eligible,12500.78
CUST449229,27,Female,Married,Professional,105888.34,Private,3.8,MNC,Rented,15817.1,2,0,0.0,0.0,7706.62,3329.87,6816.03,No,0.0,668,59033.26,10349.45,Vehicle EMI,626617.01,61,Eligible,38262.74
CUST330905,29,Male,Married,Graduate,32379.06,Private,8.0,Startup,Rented,7416.03,3,1,3866.02,0.0,1087.58,6635.75,2219.04,No,0.0,522,14846.34,5313.31,Education EMI,302917.45,32,Not_Eligible,5090.21
CUST431156,27,Female,Married,Graduate,62536.93,Private,5.5,MNC,Own,0.0,5,3,1134.06,0.0,3185.63,10147.45,5868.34,Yes,13871.11,767,42362.44,12080.86,E-commerce Shopping EMI,135087.95,17,Eligible,15138.54
CUST329616,55,Male,Married,High School,87217.87,Private,21.1,MNC,Own,0.0,4,3,409.52,7755.33,1769.53,8385.52,7349.84,Yes,10720.87,674,23383.02,4253.05,Personal Loan EMI,322802.91,25,Eligible,26148.85
CUST139747,55,Male,Married,Graduate,107467.21,Private,18.0,SME,Family,138.67,5,3,4901.9,7171.18,5728.25,10461.23,2578.19,Yes,8672.23,669,131950.76,50010.49,Home Appliances EMI,208507.0,25,Eligible,32187.82
CUST492824,32,Male,Single,Graduate,37522.06,Government,0.0,SME,Rented,7838.89,5,4,3646.54,0.0,2847.22,11018.15,1072.76,Yes,6870.12,723,198155.58,76244.42,Vehicle EMI,1150829.2,82,Not_Eligible,2193.75
CUST474634,55,Female,Married,Post Graduate,73158.61,Private,17.8,Startup,Rented,9917.2,4,2,619.7,13032.83,5811.17,6147.62,7205.49,No,0.0,718,26195.09,2924.71,Education EMI,181141.11,34,Eligible,15154.19
CUST410798,56,Female,Married,Post Graduate,54699.12,Private,21.6,MNC,Own,0.0,4,2,7850.26,14367.03,2692.36,8858.87,4519.95,Yes,6733.06,565,6780.41,602.4,Personal Loan EMI,542571.91,36,Not_Eligible,4285.57
CUST144500,51,Female,Married,Post Graduate,63931.23,Private,12.5,MNC,Own,0.0,5,3,4777.89,7896.62,2919.78,9734.58,4385.05,No,0.0,671,4725.7,742.62,Home Appliances EMI,117784.27,26,Eligible,18025.05
CUST316341,53,Female,Married,Post Graduate,44700.35,Government,18.7,SME,Own,0.0,5,3,1389.05,884.69,2626.56,10207.62,4407.75,No,0.0,667,9862.03,923.46,Home Appliances EMI,151230.02,12,Eligible,12791.61
CUST110106,38,Male,Single,High School,43534.94,Private,13.4,MNC,Rented,12359.26,4,3,7376.95,0.0,1945.75,6442.37,4341.26,Yes,9314.0,501,153100.87,53786.89,Vehicle EMI,1089383.25,35,Not_Eligible,688.3
CUST368070,40,Male,Single,High School,57865.59,Private,9.7,SME,Family,714.52,2,1,7833.31,0.0,1271.44,4916.71,4394.84,No,0.0,693,26836.13,6997.19,Personal Loan EMI,191153.18,14,Eligible,19860.12
CUST196825,25,Female,Single,Post Graduate,34317.47,Government,0.0,SME,Rented,7100.04,6,5,5219.97,0.0,1627.13,12356.42,2911.43,Yes,5880.33,721,60978.77,16137.69,E-commerce Shopping EMI,96339.41,17,Eligible,500.0
CUST428338,32,Male,Single,Graduate,58925.34,Private,8.3,Startup,Own,0.0,2,0,0.0,0.0,1486.85,6186.55,1558.04,Yes,5799.22,563,32307.47,1664.22,Vehicle EMI,415682.32,73,Eligible,17790.88
CUST249005,42,Male,Single,Post Graduate,55631.73,Private,13.9,MNC,Own,0.0,6,5,7822.18,2849.12,2325.81,11198.89,3075.83,No,0.0,598,37547.74,7757.85,Education EMI,100888.99,40,Eligible,12461.96
CUST450507,30,Female,Single,Professional,142858.18,Private,4.3,SME,Rented,19157.39,2,1,4824.24,0.0,9529.78,4197.36,5705.17,Yes,24336.26,638,300029.4,116683.3,E-commerce Shopping EMI,81381.57,6,Eligible,34651.43
CUST275570,56,Male,Married,Post Graduate,89842.84,Government,18.8,SME,Family,2330.92,6,5,2403.59,13729.77,5972.19,10999.51,6699.85,Yes,21138.92,731,11053.01,2148.65,E-commerce Shopping EMI,25210.61,6,Eligible,13388.65
CUST106018,57,Female,Single,High School,33897.81,Self-employed,18.9,Not Applicable,Family,606.02,6,5,7271.02,7589.52,1919.09,11359.29,1095.13,No,0.0,743,17881.96,3723.17,Vehicle EMI,509254.76,46,Not_Eligible,2248.6
CUST306627,53,Male,Married,Post Graduate,77687.24,Government,18.6,Public Sector,Own,0.0,3,2,147.46,1246.46,5380.4,6608.94,4220.37,No,0.0,604,44732.98,6235.3,Personal Loan EMI,197711.78,30,Eligible,30082.41
CUST433103,58,Female,Married,Post Graduate,94127.84,Private,20.0,SME,Own,0.0,4,2,1344.4,699.0,1940.61,8183.34,4253.02,Yes,15904.77,724,61990.42,3104.59,Education EMI,435996.61,48,Eligible,30108.37
CUST424613,41,Female,Married,Professional,72142.19,Private,8.0,SME,Own,0.0,1,0,0.0,0.0,5322.72,2000.0,1579.62,Yes,17135.42,550,26510.01,3119.43,Vehicle EMI,1039984.14,63,Eligible,18614.48
CUST428523,47,Female,Married,Post Graduate,53750.91,Self-employed,9.9,Not Applicable,Rented,10138.73,6,5,5873.06,4904.96,2582.42,8438.3,1463.47,Yes,5386.91,674,27915.24,2408.28,Education EMI,242040.33,24,High_Risk,7705.03
CUST202048,38,Female,Married,Graduate,20593.98,Self-employed,8.3,Not Applicable,Rented,5945.91,4,2,2723.53,0.0,643.92,9865.57,1099.03,No,0.0,577,52968.87,14689.96,Personal Loan EMI,453763.17,50,Not_Eligible,500.0
CUST273953,33,Male,Married,Graduate,92120.22,Private,7.9,MNC,Family,2649.14,6,4,564.16,0.0,7309.14,13894.08,4340.45,No,0.0,749,19544.81,7533.68,E-commerce Shopping EMI,162151.02,15,Eligible,36725.42
CUST469513,60,Female,Single,Post Graduate,93631.25,Private,25.2,MNC,Rented,26770.12,2,0,0.0,0.0,3052.17,2000.0,5747.83,No,0.0,663,11297.15,1992.81,Personal Loan EMI,877263.7,17,Not_Eligible,31762.91
CUST257825,30,Male,Single,Graduate,43115.17,Self-employed,9.0,Not Applicable,Family,1695.6,4,3,605.1,0.0,1050.02,10528.9,1802.88,Yes,11103.38,595,5409.41,811.03,Home Appliances EMI,267598.03,28,High_Risk,6938.3
CUST223036,51,Male,Married,Post Graduate,54327.15,Government,20.2,SME,Rented,9737.8,4,2,771.06,10265.89,1573.5,8804.36,2368.62,Yes,14621.22,716,17876.66,3486.49,Vehicle EMI,421170.46,77,Not_Eligible,3051.82
CUST346982,57,Female,Single,Post Graduate,57641.34,Self-employed,20.5,Not Applicable,Own,0.0,4,2,2690.73,5652.46,1963.76,7067.18,3734.56,No,0.0,691,41442.29,15960.89,Personal Loan EMI,749415.27,25,Not_Eligible,21026.19
CUST374506,54,Male,Single,Graduate,63009.29,Self-employed,22.5,Not Applicable,Rented,12375.89,3,1,1213.02,13081.87,3958.52,6289.42,2871.02,No,0.0,558,80799.47,32176.66,Education EMI,317863.38,15,Not_Eligible,10693.34
CUST328293,52,Female,Single,Graduate,60835.1,Government,21.8,SME,Own,0.0,4,2,3410.27,6013.01,3519.6,5020.99,5740.68,Yes,6061.46,696,29429.21,11262.04,E-commerce Shopping EMI,10492.29,16,Eligible,16452.34
CUST204223,44,Female,Married,High School,43999.1,Private,12.0,Startup,Rented,12746.74,1,0,0.0,0.0,2346.75,2000.0,4155.87,Yes,6763.8,605,6762.29,1502.33,Home Appliances EMI,225865.39,15,Not_Eligible,7330.42
CUST402577,30,Female,Single,Graduate,115554.54,Private,1.5,SME,Own,0.0,6,4,7619.74,0.0,9004.69,12914.69,4668.24,Yes,7171.52,580,54545.02,13104.14,E-commerce Shopping EMI,161724.25,22,Eligible,38376.06
CUST354842,48,Female,Married,Graduate,57963.13,Government,13.5,Startup,Rented,8345.52,6,5,5462.63,6052.15,1487.26,10119.66,4538.88,Yes,15349.01,648,13019.4,1347.43,Education EMI,386793.67,17,Not_Eligible,3187.42
CUST118838,48,Male,Single,Graduate,48129.84,Private,17.7,MNC,Rented,8227.47,4,3,145.85,11651.17,2892.96,8117.25,4349.23,No,0.0,775,15878.74,3116.93,Vehicle EMI,1485785.37,36,Not_Eligible,7381.2
CUST277057,25,Male,Married,Post Graduate,55468.55,Private,3.2,SME,Own,0.0,6,5,4008.77,0.0,3687.98,13571.36,1326.5,No,0.0,748,25322.14,7450.22,Personal Loan EMI,220712.03,40,Eligible,19163.5
CUST450914,34,Male,Married,Post Graduate,82316.15,Private,11.3,Public Sector,Rented,23919.03,2,1,6429.11,0.0,6484.54,3458.22,2154.89,No,0.0,625,25755.7,6256.21,Personal Loan EMI,472267.84,52,Eligible,17545.51
CUST401109,36,Male,Married,Graduate,32197.51,Self-employed,7.9,Not Applicable,Rented,7023.54,1,0,0.0,0.0,1619.25,5948.75,1800.6,Yes,8153.24,662,8633.91,1036.66,Personal Loan EMI,824323.97,44,Not_Eligible,3502.66
CUST114056,44,Female,Single,Post Graduate,91356.3,Government,10.5,MNC,Own,0.0,4,3,4350.42,9734.42,2951.33,7480.96,3478.52,No,0.0,697,18112.21,4068.72,Vehicle EMI,930626.16,82,Eligible,34580.75
CUST183853,46,Female,Single,Graduate,35792.13,Self-employed,12.1,Not Applicable,Family,54.41,3,2,7803.41,7735.35,1479.11,5002.44,1656.38,No,0.0,782,13123.59,3143.44,Personal Loan EMI,655205.06,29,Not_Eligible,7052.5
CUST204110,39,Female,Single,High School,96159.58,Self-employed,12.5,Not Applicable,Rented,15983.65,2,1,6132.83,0.0,4156.5,3921.34,8515.15,Yes,18977.69,643,113832.19,18959.37,Education EMI,262688.33,24,Eligible,17438.25
CUST480459,45,Female,Single,Graduate,18689.5,Private,16.0,Public Sector,Rented,3766.16,5,3,3541.67,14977.52,1077.79,10093.78,1834.21,No,0.0,446,56855.37,17986.12,E-commerce Shopping EMI,182865.86,13,Eligible,500.0
CUST171239,58,Female,Married,Professional,61680.36,Private,23.2,MNC,Rented,15180.56,4,3,7956.17,3941.66,4725.91,7156.81,4547.87,No,0.0,645,67880.0,26430.74,Vehicle EMI,1077808.35,52,Not_Eligible,9783.74
CUST128589,44,Male,Married,Professional,104813.03,Self-employed,6.6,Not Applicable,Rented,27483.36,6,5,5588.97,5201.09,7598.24,14396.82,4433.76,Yes,7819.58,690,34823.68,7520.61,Personal Loan EMI,914564.04,12,Not_Eligible,16043.07
CUST235071,37,Male,Single,Post Graduate,47951.74,Private,11.8,Startup,Family,1741.83,6,4,5175.14,0.0,3135.13,12549.72,4560.05,No,0.0,656,34205.18,9408.16,Personal Loan EMI,104416.58,29,Eligible,11308.59
CUST254445,57,Male,Married,High School,51858.76,Self-employed,21.3,Not Applicable,Own,0.0,4,3,7306.51,10969.75,1555.18,7568.99,2152.3,No,0.0,720,50901.35,5497.84,Education EMI,284350.31,30,Eligible,11438.92
CUST175934,49,Male,Single,High School,90708.29,Private,10.7,MNC,Rented,13598.92,1,0,0.0,0.0,5153.13,2844.49,3116.27,No,0.0,759,14476.92,2891.06,E-commerce Shopping EMI,110230.36,24,Eligible,35606.24
CUST404222,25,Female,Married,High School,34437.58,Private,0.1,Startup,Own,0.0,3,1,6240.32,0.0,872.23,6765.78,1415.98,No,0.0,849,124814.19,30212.29,Education EMI,76170.13,9,Eligible,11334.14
CUST376042,36,Male,Married,Graduate,33162.52,Government,4.5,MNC,Family,967.58,5,3,7404.23,0.0,2430.33,10081.1,1185.03,Yes,9027.11,621,8250.53,635.21,E-commerce Shopping EMI,34774.73,15,Not_Eligible,853.28
CUST443695,48,Male,Married,Graduate,109104.1,Government,13.0,MNC,Own,0.0,1,0,0.0,0.0,2532.82,2000.0,8416.26,No,0.0,640,24765.29,6463.65,Education EMI,235434.8,40,Eligible,49016.25
CUST321010,46,Male,Married,Post Graduate,43928.43,Private,11.7,MNC,Family,334.65,4,3,7368.65,14475.65,2908.24,9773.08,918.77,No,0.0,595,110661.41,43528.93,E-commerce Shopping EMI,129325.79,3,Not_Eligible,3918.67
CUST241563,46,Female,Married,Post Graduate,44671.2,Private,16.3,SME,Family,533.08,2,1,7829.92,2756.57,1629.13,2000.0,1860.39,Yes,10931.83,655,9782.33,2156.1,Vehicle EMI,650363.5,49,Not_Eligible,7037.47
CUST193453,47,Male,Single,Post Graduate,66861.31,Private,11.9,MNC,Own,0.0,6,4,2301.36,6025.89,3974.18,11559.51,6036.5,No,0.0,663,15034.46,5219.88,Home Appliances EMI,264737.19,34,Eligible,18586.42
CUST477174,41,Male,Single,Graduate,74685.69,Private,9.6,Startup,Family,1215.29,5,4,6300.65,13669.76,4364.77,8887.46,3086.05,Yes,13191.4,750,13971.7,2628.92,Vehicle EMI,482655.97,78,Eligible,12517.18
CUST414623,42,Male,Married,High School,41214.34,Self-employed,7.4,Not Applicable,Own,0.0,6,5,7287.68,10723.52,3145.0,13142.2,973.3,Yes,8024.44,653,79157.23,11188.2,Vehicle EMI,847632.97,18,Eligible,500.0
CUST101914,28,Male,Married,Graduate,35230.38,Private,3.3,Public Sector,Own,0.0,4,2,2363.44,0.0,1602.96,9900.51,1608.44,No,0.0,700,100372.9,17051.1,E-commerce Shopping EMI,191238.97,17,High_Risk,9719.12
CUST319729,42,Male,Single,Post Graduate,53582.61,Private,18.9,SME,Own,0.0,1,0,0.0,0.0,2514.18,2000.0,3201.18,No,0.0,583,29342.24,11642.11,Vehicle EMI,940935.35,14,Not_Eligible,21314.07
CUST408589,28,Male,Married,Post Graduate,35974.8,Government,5.5,MNC,Own,0.0,4,3,4242.95,0.0,1854.09,5355.74,1975.58,Yes,4411.35,584,21637.86,2871.74,Home Appliances EMI,47252.21,19,Eligible,7764.96
CUST444634,46,Female,Married,Graduate,121174.41,Self-employed,11.8,Not Applicable,Family,685.67,1,0,0.0,0.0,8155.51,2000.0,3004.57,No,0.0,635,47702.33,5828.16,Home Appliances EMI,290895.04,33,Eligible,50000.0
CUST270988,48,Male,Married,Graduate,43024.56,Self-employed,16.8,Not Applicable,Rented,11037.66,3,2,7936.69,1564.19,3337.55,7193.37,4043.62,No,0.0,687,114034.21,42865.57,Vehicle EMI,1132068.2,17,Not_Eligible,4223.66
CUST225512,28,Male,Married,Graduate,22401.26,Private,2.8,SME,Rented,4266.82,3,1,694.09,0.0,923.99,5808.56,1023.69,No,0.0,709,23494.36,8624.66,Vehicle EMI,1038685.36,13,Not_Eligible,4987.88
CUST234433,50,Female,Single,Post Graduate,83341.88,Self-employed,14.8,Not Applicable,Own,0.0,2,1,4189.24,11048.07,4620.4,2000.0,2280.65,No,0.0,781,64892.87,10423.57,E-commerce Shopping EMI,18859.58,7,Eligible,32958.18
CUST307873,44,Female,Single,Professional,65941.58,Private,13.0,SME,Rented,16311.95,4,3,4965.32,14165.26,1967.41,8598.7,4732.9,Yes,6647.83,734,54964.2,7476.74,E-commerce Shopping EMI,157645.53,9,Not_Eligible,4431.96
CUST107185,53,Female,Married,Graduate,36042.22,Private,17.1,SME,Rented,5681.47,3,1,1347.03,2447.46,1851.93,5392.57,2652.41,Yes,3437.36,590,59261.3,11261.17,E-commerce Shopping EMI,85300.49,4,Not_Eligible,6265.25
CUST265275,33,Male,Single,Graduate,37040.38,Self-employed,4.4,Not Applicable,Rented,5625.34,6,5,6539.17,0.0,2696.53,13012.66,2135.86,Yes,10004.33,705,5129.97,310.69,E-commerce Shopping EMI,107182.9,13,Eligible,500.0
CUST470128,44,Female,Married,High School,60869.58,Self-employed,11.1,Not Applicable,Own,0.0,4,2,1264.05,7939.76,4301.7,9262.42,2206.53,Yes,7959.9,585,15950.44,3900.55,E-commerce Shopping EMI,27692.29,9,Eligible,12396.55
CUST104085,60,Female,Single,Professional,71530.88,Self-employed,23.9,Not Applicable,Own,0.0,4,3,6916.36,3610.41,2306.51,5352.3,5428.34,No,0.0,590,37095.58,10676.95,E-commerce Shopping EMI,65467.25,16,Eligible,24355.01
CUST293940,50,Male,Married,Graduate,39005.7,Private,16.4,Public Sector,Family,1582.42,3,1,2879.41,5348.53,1974.45,8156.36,2800.18,No,0.0,710,37114.47,13747.54,E-commerce Shopping EMI,191455.28,3,Not_Eligible,9062.61
CUST212135,56,Male,Married,Professional,31670.57,Private,18.5,SME,Rented,6631.71,6,4,3660.46,6350.75,933.96,10222.66,1245.62,No,0.0,491,18668.47,1432.45,Vehicle EMI,351905.97,36,Not_Eligible,1125.03
CUST387629,55,Male,Married,Graduate,36138.74,Government,19.3,SME,Rented,5305.06,6,4,4305.39,14292.06,2655.75,12705.72,3560.68,No,0.0,565,89962.24,27500.08,Personal Loan EMI,543758.01,51,Eligible,500.0
CUST157461,42,Female,Married,Professional,119822.4,Private,7.5,SME,Rented,19338.4,3,1,2077.49,985.36,8943.78,3791.2,4753.98,Yes,22799.82,690,19665.79,5432.86,Home Appliances EMI,166521.71,16,Eligible,28518.14
CUST344396,57,Male,Married,Professional,85592.01,Private,23.5,MNC,Rented,11404.72,4,3,1957.92,14579.16,5223.17,5941.71,4477.49,Yes,25076.63,732,6936.7,2323.63,Personal Loan EMI,293325.51,46,Eligible,8538.85
CUST436961,41,Male,Single,Post Graduate,114715.36,Private,11.1,MNC,Family,4671.31,1,0,0.0,0.0,2607.33,2000.0,7021.52,No,0.0,650,2870.84,1112.36,Vehicle EMI,728720.22,75,Eligible,48803.61
CUST104752,51,Male,Married,Post Graduate,67541.04,Private,12.9,MNC,Own,0.0,2,0,0.0,0.0,1679.77,4733.56,2473.32,No,0.0,687,10065.95,3826.18,E-commerce Shopping EMI,66325.66,14,Eligible,31089.58
CUST295420,35,Male,Single,Post Graduate,66952.7,Private,10.1,MNC,Own,0.0,1,0,0.0,0.0,3768.79,3018.7,3935.81,No,0.0,701,95295.82,18348.29,E-commerce Shopping EMI,102488.84,3,High_Risk,30308.87
CUST474126,37,Male,Single,Graduate,48577.53,Private,3.0,MNC,Family,1513.34,4,3,5808.02,0.0,1728.12,9947.03,1700.93,No,0.0,720,18554.9,2131.7,Home Appliances EMI,214904.77,13,High_Risk,15071.96
CUST222263,52,Male,Married,High School,45670.12,Private,16.3,MNC,Own,0.0,5,3,3132.79,9789.88,3205.49,8583.94,2198.91,Yes,5775.47,692,38600.96,13556.23,Home Appliances EMI,69173.95,14,Eligible,6758.99
CUST402098,38,Female,Married,Graduate,41793.77,Private,3.9,SME,Rented,10725.75,4,3,152.35,0.0,2569.01,9047.3,4176.93,Yes,10411.06,658,16403.79,1881.05,Home Appliances EMI,243671.72,9,Not_Eligible,2250.55
CUST163168,31,Male,Single,Post Graduate,30529.03,Private,2.8,Startup,Rented,8068.2,5,4,3506.68,0.0,1373.31,8806.75,950.99,Yes,6196.1,660,12011.25,3554.49,Vehicle EMI,108139.28,81,Not_Eligible,738.45
CUST467806,41,Male,Married,Graduate,47281.2,Private,14.4,MNC,Own,0.0,6,5,798.86,10066.33,1224.73,12449.03,3187.77,No,0.0,728,11139.78,2062.02,Vehicle EMI,848277.32,82,High_Risk,11779.47
